text,favorited,favoriteCount,replyToSN,created,truncated,replyToSID,id,replyToUID,statusSource,screenName,retweetCount,isRetweet,retweeted,longitude,latitude
"#Apple, #Amazon, #Alphabet, #Microsoft and #Facebook all account for just under 20 percent of the market value for… https://t.co/zHeGsmQarK",FALSE,0,NA,2020-02-12T21:23:12Z,TRUE,NA,1227704734129303553,NA,"<a href=""http://www.linkedin.com/"" rel=""nofollow"">LinkedIn</a>",RockyScopelliti,0,FALSE,FALSE,NA,NA
#SPX #S&amp;P500 Looking a little tired there buddy? https://t.co/gBrDyoFmX0,FALSE,0,NA,2020-02-12T21:15:03Z,FALSE,NA,1227702682749566976,NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",simon_vargh,0,FALSE,FALSE,NA,NA
"RT @ChrisWeston_PS: With the DAX at ATH, take a look at DAX/S&amp;P500 ratio...I have priced both legs in EUR terms...for those calling outperf…",FALSE,0,NA,2020-02-12T21:08:41Z,FALSE,NA,1227701078910742529,NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",dax30dji30,1,TRUE,FALSE,NA,NA
"With the DAX at ATH, take a look at DAX/S&amp;P500 ratio...I have priced both legs in EUR terms...for those calling out… https://t.co/3Nj0DFAhQu",FALSE,14,NA,2020-02-12T21:07:11Z,TRUE,NA,1227700699628130304,NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",ChrisWeston_PS,1,FALSE,FALSE,NA,NA
RT @bulldogholmes: $HIVE.V has been tracking the price direction of Ethereum while profit margins have expanded. The volatility of Ethereum…,FALSE,0,NA,2020-02-12T21:01:38Z,FALSE,NA,1227699306808971269,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",JK_Persson,5,TRUE,FALSE,NA,NA
[VIDEO] Morning Report: Fresh record highs for the Dow Jones &amp; S&amp;P500 with investor concerns easing on… https://t.co/2zIUar9Vxy,FALSE,1,NA,2020-02-12T20:45:16Z,TRUE,NA,1227695188157464576,NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",CommSec,0,FALSE,FALSE,NA,NA
RT @pickeringenergy: Add every S&amp;P500 Energy company plus Shell and BP and you are still smaller than Apple.  This doesn't feel right. http…,FALSE,0,NA,2020-02-12T20:35:08Z,FALSE,NA,1227692636972240896,NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",Jordi_Vilanova,64,TRUE,FALSE,NA,NA
In terms of the volume profile of the S&amp;P500 failure to break below 3370 today which was a HVE yesterday created an… https://t.co/ctQSmWTT0o,FALSE,0,NA,2020-02-12T20:34:39Z,TRUE,NA,1227692512380411905,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",lanz5000,0,FALSE,FALSE,NA,NA
"Short the Nasdaq, short the s&amp;p500, short the American markets! Jobs, houses and savings accounts are about to be w… https://t.co/oBR88ONZg6",FALSE,0,NA,2020-02-12T20:15:55Z,TRUE,NA,1227687801933746176,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Tokeyyyyy,0,FALSE,FALSE,NA,NA
"@HenrikZeberg Would that mean stocks (S&amp;P500, DJIA) will go up?",FALSE,2,HenrikZeberg,2020-02-12T20:06:53Z,FALSE,1227683981551964163,1227685527844945922,351065125,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",telsilicon,0,FALSE,FALSE,NA,NA
"Sentiment remained upbeat amid optimism the coronavirus pandemic will be contained, the economic effects temporary.… https://t.co/TGkRS1AGvN",FALSE,1,NA,2020-02-12T19:59:21Z,TRUE,NA,1227683632606674944,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Robert__Rennie,1,FALSE,FALSE,NA,NA
Honey Badger S&amp;P500 - https://t.co/lStEFCRorP  Here was Monday's Letter; Would a break down like this help you make… https://t.co/eKQz67Vszm,FALSE,0,NA,2020-02-12T19:31:39Z,TRUE,NA,1227676658624323584,NA,"<a href=""http://www.mailchimp.com"" rel=""nofollow"">Mailchimp</a>",cer_hedge,0,FALSE,FALSE,NA,NA
"It's not just Megacap Tech taking us higher.
 
This rally is broad based, the *Equal* weight S&amp;P500 just hit a new… https://t.co/KBsei8jN00",FALSE,1,NA,2020-02-12T19:29:48Z,TRUE,NA,1227676195392835591,NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",elwalvador,0,FALSE,FALSE,NA,NA
"@robertomulazzi @DiMartinoBooth OTOH, since 2009 the S&amp;P500 has quintupled. So even though the 50-90% has a somewha… https://t.co/Yd7zD4Rfyd",FALSE,0,robertomulazzi,2020-02-12T19:28:32Z,TRUE,1227584061209817088,1227675873668526080,313473493,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",DeltaV_,0,FALSE,FALSE,NA,NA
"RT @TinyFingerTrump: @WayChic Despite extraordinary measures tRump fails.
Stock Market Growth, First 35-Months in Office-   
Dow-Obama +52.…",FALSE,0,NA,2020-02-12T19:13:16Z,FALSE,NA,1227672033368182789,NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",letitbemiller,4,TRUE,FALSE,NA,NA
Top 10 contributors to S&amp;P500 return over the past 3 months https://t.co/SLyRIscIsF,FALSE,0,NA,2020-02-12T18:54:05Z,FALSE,NA,1227667206525181952,NA,"<a href=""https://dlvrit.com/"" rel=""nofollow"">dlvr.it</a>",InvestWatchBlog,0,FALSE,FALSE,NA,NA
RT @StockBoardAsset: s&amp;p500 2020 eps estimates going to wrong way https://t.co/QAaOzZ0mYI,FALSE,0,NA,2020-02-12T18:53:15Z,FALSE,NA,1227666994973020160,NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",jmaleckinyc,2,TRUE,FALSE,NA,NA
s&amp;p500 2020 eps estimates going to wrong way https://t.co/QAaOzZ0mYI,FALSE,18,NA,2020-02-12T18:52:07Z,FALSE,NA,1227666710683099137,NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",StockBoardAsset,2,FALSE,FALSE,NA,NA
@WaltherZiemeri1 @MagnusHeystek How would anyone need to be “protected” against investing in a S&amp;P500 or MSCI World… https://t.co/4hsbKXQ0yU,FALSE,3,WaltherZiemeri1,2020-02-12T18:31:42Z,TRUE,1227649232414351360,1227661572882997253,1227108171128492033,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",WesHellyar,0,FALSE,FALSE,NA,NA
$MO most oversold in s&amp;p500,FALSE,2,NA,2020-02-12T18:08:04Z,FALSE,NA,1227655627209662464,NA,"<a href=""https://stocktwits.com"" rel=""nofollow"">StockTwits Web</a>",gregorypozo,0,FALSE,FALSE,NA,NA
The S&amp;P 500 is ubiquitous. Ever wonder how it works? #S&amp;P500 https://t.co/sdDdhqnkN1,FALSE,0,NA,2020-02-12T18:00:01Z,FALSE,NA,1227653599985111043,NA,"<a href=""https://secure.fmgsuite.com"" rel=""nofollow"">FMG Social</a>",dpgassociates,0,FALSE,FALSE,NA,NA
@thecitizeNY @NumbersMuncher S&amp;P500 was up nearly 30% in 2019. Home values are increasing. Wages rose at a face pace as well.,FALSE,2,thecitizeNY,2020-02-12T17:54:31Z,FALSE,1227599817825824776,1227652216124825606,17815602,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",OnLanded,0,FALSE,FALSE,NA,NA
@thehill S&amp;P500 was up almost 30% in 2019. Wages rose at a fast pace as well.,FALSE,0,thehill,2020-02-12T17:51:41Z,FALSE,1227650863092682755,1227651500844945409,1917731,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",OnLanded,0,FALSE,FALSE,NA,NA
"RT @MikeMcKerr_TDA: @neelkashkari @BobBrinker I'd agree. Sure, easy Fed policy supports lending/spending, but idea that b/s expansion drive…",FALSE,0,NA,2020-02-12T17:42:13Z,FALSE,NA,1227649121697267712,NA,"<a href=""http://tapbots.com/tweetbot"" rel=""nofollow"">Tweetbot for iΟS</a>",CeresCharting,2,TRUE,FALSE,NA,NA
The moves of S&amp;P500 and Nasdaq are copy paste the moves before the Iranian incident,FALSE,0,NA,2020-02-12T17:39:45Z,FALSE,NA,1227648498360836104,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",lanz5000,0,FALSE,FALSE,NA,NA
"RT @enlundm: 🇺🇸🌭🧢 Who actually won the Iowa caucus?

The S&amp;P500! $spy https://t.co/hNbNq8nKJ9",FALSE,0,NA,2020-02-12T17:25:28Z,FALSE,NA,1227644903733288960,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",NordeaMarkets,8,TRUE,FALSE,NA,NA
"RT @enlundm: 🇺🇸🌭🧢 Who actually won the Iowa caucus?

The S&amp;P500! $spy https://t.co/hNbNq8nKJ9",FALSE,0,NA,2020-02-12T17:24:18Z,FALSE,NA,1227644612241711106,NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",enlundm,8,TRUE,FALSE,NA,NA
Some say that #Bitcoin is a hedge against stock market slides. But I have noticed that #BTCUSD tends to decline and… https://t.co/dKNL6kzDbt,FALSE,4,NA,2020-02-12T17:24:05Z,TRUE,NA,1227644558374309890,NA,"<a href=""https://www.hootsuite.com"" rel=""nofollow"">Hootsuite Inc.</a>",AlexFX00,1,FALSE,FALSE,NA,NA
"Closer Look At February 

#market #update #February #lplresearch #mooresville #stocks #S&amp;P500
https://t.co/jc3UHJAW5P",FALSE,0,NA,2020-02-12T17:24:05Z,FALSE,NA,1227644555207544833,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",livingstonfinan,0,FALSE,FALSE,NA,NA
@twobitidiot if the majority of any risk off ends up being rotation from high beta (growth) to low beta (value) nam… https://t.co/g98YK2CEpw,FALSE,0,QhsNYJ,2020-02-12T17:23:28Z,TRUE,1227642852517216256,1227644400337072131,4362680783,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",QhsNYJ,0,FALSE,FALSE,NA,NA
"Sanders wins New Hampshire, taking on billionaires and 'campaigns funded by billionaires': This ""OLD MAN!  such ""HA… https://t.co/KgFq5XVRaz",FALSE,0,NA,2020-02-12T17:22:33Z,TRUE,NA,1227644171592372224,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",garrido_sr,0,FALSE,FALSE,NA,NA
"@neelkashkari @BobBrinker I'd agree. Sure, easy Fed policy supports lending/spending, but idea that b/s expansion d… https://t.co/HBGApQhCaQ",FALSE,2,neelkashkari,2020-02-12T17:21:45Z,TRUE,1227633555888582656,1227643969489817600,1135512301,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",MikeMcKerr_TDA,2,FALSE,FALSE,NA,NA
"Rising Optimism of Coronavirus Situation

Positive Headline News = Wall Street TOP Rising Risk 

&amp;

DJIA F &gt; 29.400… https://t.co/qzcS6mOUKn",FALSE,1,NA,2020-02-12T17:18:37Z,TRUE,NA,1227643179903660033,NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",ATAFIN,0,FALSE,FALSE,NA,NA
RT @bulldogholmes: $HIVE.V has been tracking the price direction of Ethereum while profit margins have expanded. The volatility of Ethereum…,FALSE,0,NA,2020-02-12T17:18:10Z,FALSE,NA,1227643067756371968,NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",GlobalNewsDepot,5,TRUE,FALSE,NA,NA
@twobitidiot (not advice) Instead of S&amp;P500 puts as a hedge given that most money mangers will not move to cash or… https://t.co/fjbNeSZd7M,FALSE,1,twobitidiot,2020-02-12T17:17:19Z,TRUE,NA,1227642852517216256,2193616844,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",QhsNYJ,0,FALSE,FALSE,NA,NA
RT @themarketear: Weaker balance sheets:  S&amp;P500 net leverage has inflected higher https://t.co/Bz9l584tDf,FALSE,0,NA,2020-02-12T17:11:00Z,FALSE,NA,1227641263404527618,NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",fly1nwa11,1,TRUE,FALSE,NA,NA
Weaker balance sheets:  S&amp;P500 net leverage has inflected higher https://t.co/Bz9l584tDf,FALSE,2,NA,2020-02-12T17:08:00Z,FALSE,NA,1227640508157190145,NA,"<a href=""https://themarketear.com/"" rel=""nofollow"">Publishing Streamliner</a>",themarketear,1,FALSE,FALSE,NA,NA
"Coffee, cocoa and sugar all are amid moves greater than 10% one month into the year, 
https://t.co/n4W1oTvune
#S&amp;P5… https://t.co/8l26FTgh2u",FALSE,0,NA,2020-02-12T17:07:30Z,TRUE,NA,1227640382302949376,NA,"<a href=""http://www.hubspot.com/"" rel=""nofollow"">HubSpot</a>",TradersExpo,0,FALSE,FALSE,NA,NA
RT @bulldogholmes: $HIVE.V has been tracking the price direction of Ethereum while profit margins have expanded. The volatility of Ethereum…,FALSE,0,NA,2020-02-12T16:57:35Z,FALSE,NA,1227637888499609600,NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>",sxychilds,5,TRUE,FALSE,NA,NA
The S&amp;P 500 is ubiquitous. Ever wonder how it works? #S&amp;P500 https://t.co/Nl4s98iuE1,FALSE,0,NA,2020-02-12T16:45:00Z,FALSE,NA,1227634721506627587,NA,"<a href=""https://secure.fmgsuite.com"" rel=""nofollow"">FMG Social</a>",SHCCFP,0,FALSE,FALSE,NA,NA
The S&amp;P 500 is ubiquitous. Ever wonder how it works? #S&amp;P500 https://t.co/vxMAkM4RGt,FALSE,1,NA,2020-02-12T16:15:00Z,FALSE,NA,1227627171562295296,NA,"<a href=""https://secure.fmgsuite.com"" rel=""nofollow"">FMG Social</a>",HaberlWealth,0,FALSE,FALSE,NA,NA
"RT @KRose_TDA: S&amp;P500 Stocks on BULL runs. Gapping up today and continuing to run as of 10:35 ET:

$RCL $CMI $CTSH $CI $DAL $EL $HBI $DRI $…",FALSE,0,NA,2020-02-12T16:11:31Z,FALSE,NA,1227626294680133633,NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",Parakletosanon,1,TRUE,FALSE,NA,NA
"@LaMonicaBuzz Yes.  And, Investing like Warren Buffett helped me beat the S&amp;P500 in 2019.  I wrote a post about it… https://t.co/cs7Hz5H7fu",FALSE,1,LaMonicaBuzz,2020-02-12T16:06:31Z,TRUE,1227601960867631104,1227625036703576064,104952689,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",Andy_BSM,0,FALSE,FALSE,NA,NA
Coping with Market Volatility #StockMarket #Taxes #Market #Dow #Nasdaq #S&amp;P500 https://t.co/o8csLokCJe https://t.co/cfFjZVkROI,FALSE,0,NA,2020-02-12T16:05:24Z,FALSE,NA,1227624754841939968,NA,"<a href=""https://www.tdwealth.net"" rel=""nofollow"">Old Post Gen</a>",BlueChip48,0,FALSE,FALSE,NA,NA
RT @bulldogholmes: $HIVE.V has been tracking the price direction of Ethereum while profit margins have expanded. The volatility of Ethereum…,FALSE,0,NA,2020-02-12T16:05:08Z,FALSE,NA,1227624686709825536,NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",davidmoadel,5,TRUE,FALSE,NA,NA
RT @bulldogholmes: $HIVE.V has been tracking the price direction of Ethereum while profit margins have expanded. The volatility of Ethereum…,FALSE,0,NA,2020-02-12T16:04:10Z,FALSE,NA,1227624445751238666,NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",JamesDeanStocks,5,TRUE,FALSE,NA,NA
$HIVE.V has been tracking the price direction of Ethereum while profit margins have expanded. The volatility of Eth… https://t.co/sJ9Uf0AuDa,FALSE,14,NA,2020-02-12T16:01:31Z,TRUE,NA,1227623777267310597,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",bulldogholmes,5,FALSE,FALSE,NA,NA
"@cabezadeher ES = S&amp;P500

PM = Precious Metals",FALSE,2,cabezadeher,2020-02-12T15:54:46Z,FALSE,1227621552528777216,1227622080272728064,321763972,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",AMGallmoneygang,0,FALSE,FALSE,NA,NA
US markets continue to assume that fed is up for rate cuts in 2020. Every time a new high S&amp;P500.,FALSE,1,NA,2020-02-12T15:53:46Z,FALSE,NA,1227621829767913473,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Kunalyv,0,FALSE,FALSE,NA,NA
"RT @KarelMercx: For the first time in history, two companies together count for 10% in the S&amp;P500. These are Microsoft &amp; Apple. The record…",FALSE,0,NA,2020-02-12T15:51:26Z,FALSE,NA,1227621242238271491,NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",indexinformer,5,TRUE,FALSE,NA,NA
"RT @TinyFingerTrump: @WayChic Despite extraordinary measures tRump fails.
Stock Market Growth, First 35-Months in Office-   
Dow-Obama +52.…",FALSE,0,NA,2020-02-12T15:51:06Z,FALSE,NA,1227621158087905280,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",WeWantClean,4,TRUE,FALSE,NA,NA
"RT @enlundm: 🇺🇸🌭🧢 Who actually won the Iowa caucus?

The S&amp;P500! $spy https://t.co/hNbNq8nKJ9",FALSE,0,NA,2020-02-12T15:48:35Z,FALSE,NA,1227620522478850049,NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",InterestRateArb,8,TRUE,FALSE,NA,NA
@ValueAnalyst1 @heydave7 Wise words from Warren Buffet and Charlie Munger on finding 2/3 investments for life ... b… https://t.co/g5RQU00syI,FALSE,0,ValueAnalyst1,2020-02-12T15:47:07Z,TRUE,1227278225027534851,1227620154512674817,732548050728701953,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",arbitvalue,0,FALSE,FALSE,NA,NA
@MikeCasko @CardsChat Mike have you ever considered what the Democrats ( i.e. - Bernie Sanders ) might do to Forex… https://t.co/eRuVyiWNoR,FALSE,1,MikeCasko,2020-02-12T15:46:09Z,TRUE,1227615756629790723,1227619910387404800,430807247,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",tait3100,0,FALSE,FALSE,NA,NA
ProShares Ultra S&amp;P500 $NYSEARCA:SSO Sets New 52-Week High at $164.76 https://t.co/TDrPiJ0itt,FALSE,0,NA,2020-02-12T15:45:32Z,FALSE,NA,1227619754023800832,NA,"<a href=""https://zapier.com/"" rel=""nofollow"">Zapier.com</a>",dakotafinancial,0,FALSE,FALSE,NA,NA
"China - Sectors
Using GlobalX Chinese sector ETF to compere with S&amp;P500 sectors
Health care is the only sector in C… https://t.co/fofto7Texb",FALSE,0,NA,2020-02-12T15:45:23Z,TRUE,NA,1227619718246342657,NA,"<a href=""http://www.linkedin.com/"" rel=""nofollow"">LinkedIn</a>",mdebovis,0,FALSE,FALSE,NA,NA
I mean I know we're possibly on the edge of a pandemic but also hnnnnggg!!! Look at the S&amp;P500!! https://t.co/D7U0w2RmfJ,FALSE,0,NA,2020-02-12T15:41:58Z,FALSE,NA,1227618857801732096,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",SigittaLP,0,FALSE,FALSE,NA,NA
"🇺🇸🌭🧢 Who actually won the Iowa caucus?

The S&amp;P500! $spy https://t.co/hNbNq8nKJ9",FALSE,26,NA,2020-02-12T15:41:19Z,FALSE,NA,1227618693783465985,NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",enlundm,8,FALSE,FALSE,NA,NA
"S&amp;P500 Stocks on BULL runs. Gapping up today and continuing to run as of 10:35 ET:

$RCL $CMI $CTSH $CI $DAL $EL… https://t.co/rroniNESKR",FALSE,5,NA,2020-02-12T15:35:10Z,TRUE,NA,1227617145137377280,NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",KRose_TDA,1,FALSE,FALSE,NA,NA
"#USD EIA Weekly Distillates Stocks ➜ Trade ideas: ▲ S&amp;P500, ▲ Gold

#tradeideas #forex #fx #futures

Open in… https://t.co/Nocdi3NDeF",FALSE,1,NA,2020-02-12T15:31:11Z,TRUE,NA,1227616145835991041,NA,"<a href=""http://bettertrader.co/"" rel=""nofollow"">BetterTrader</a>",BetterTraderPro,0,FALSE,FALSE,NA,NA
"#USD Distillate Fuel Production ➜ Trade ideas: ▲ S&amp;P500, ▼ Gold, ▲ USD/JPY

#tradeideas #forex #fx #futures

Open i… https://t.co/kzHoMwCeDT",FALSE,0,NA,2020-02-12T15:30:43Z,TRUE,NA,1227616027535663106,NA,"<a href=""http://bettertrader.co/"" rel=""nofollow"">BetterTrader</a>",BetterTraderPro,0,FALSE,FALSE,NA,NA
"#USD Heating Oil Stockpiles ➜ Trade ideas: ▼ Natural Gas, ▲ S&amp;P500, ▼ EUR/USD, ▲ USD/CAD

#tradeideas #forex #fx… https://t.co/ttCNxOhk2C",FALSE,0,NA,2020-02-12T15:30:17Z,TRUE,NA,1227615918416633856,NA,"<a href=""http://bettertrader.co/"" rel=""nofollow"">BetterTrader</a>",BetterTraderPro,0,FALSE,FALSE,NA,NA
"RT @KarelMercx: For the first time in history, two companies together count for 10% in the S&amp;P500. These are Microsoft &amp; Apple. The record…",FALSE,0,NA,2020-02-12T15:27:22Z,FALSE,NA,1227615185281671170,NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",BelBelnl,5,TRUE,FALSE,NA,NA
"RT @KarelMercx: For the first time in history, two companies together count for 10% in the S&amp;P500. These are Microsoft &amp; Apple. The record…",FALSE,0,NA,2020-02-12T15:25:47Z,FALSE,NA,1227614787359707141,NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",KarelMercx,5,TRUE,FALSE,NA,NA
"Strong market in Brazil and Mexico yesterday.
But lag the S&amp;P500
source https://t.co/5YyirWxUdO https://t.co/murbS2nUDF",FALSE,0,NA,2020-02-12T15:21:07Z,FALSE,NA,1227613611868217346,NA,"<a href=""http://www.linkedin.com/"" rel=""nofollow"">LinkedIn</a>",mdebovis,0,FALSE,FALSE,NA,NA
@TheVoz4Real @gaetanobc3 Do you know what is the business story of the week? Month? And quarter? All these calls to… https://t.co/TysupOpln6,FALSE,1,TheVoz4Real,2020-02-12T15:10:47Z,TRUE,1227571890299994112,1227611009352900608,2974029189,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",ForexWarRoom,0,FALSE,FALSE,NA,NA
"The 2020 decade is off to an auspicious start
https://t.co/XxGJS56m26
#EconomicFundamentalGravity #Utilities… https://t.co/MMAqatRwa9",FALSE,0,NA,2020-02-12T15:06:14Z,TRUE,NA,1227609865687793664,NA,"<a href=""http://www.hubspot.com/"" rel=""nofollow"">HubSpot</a>",TradersExpo,0,FALSE,FALSE,NA,NA
The first academic study to look at the relationship between ethereum and different assets has found that eth is a… https://t.co/oWMrUbRwYx,FALSE,0,NA,2020-02-12T15:04:40Z,TRUE,NA,1227609470332739584,NA,"<a href=""https://webnow.company"" rel=""nofollow"">webnowcompany</a>",webnowcompany,0,FALSE,FALSE,NA,NA
"Upholding celibacy, Pope sidesteps bid to ordain some married men https://t.co/72tE3lkDFl TopNews… https://t.co/PgRG7t1YhB",FALSE,0,NA,2020-02-12T15:02:03Z,TRUE,NA,1227608813563342851,NA,"<a href=""https://dlvrit.com/"" rel=""nofollow"">dlvr.it</a>",s_p500,0,FALSE,FALSE,NA,NA
